"Страна","Область","Город","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте"
"США","Штат Вирджиния","Ашберн","136","135","0.8529411764705883","1.0294117647058822","00:00:04"
"Россия","Москва и Московская область","Истра","133","98","0.12030075187969924","2.2406015037593985","00:02:51"
"Россия","Москва и Московская область","Солнечногорск","133","87","0.06015037593984962","1.4586466165413534","00:00:49"
"Россия","Удмуртская Республика","Глазов","132","117","0.18939393939393936","1.25","00:00:55"
"Россия","Владимирская область","Муром","130","98","0.13846153846153847","1.4153846153846155","00:01:06"
"Россия","Москва и Московская область","Лобня","130","115","0.14615384615384616","1.3307692307692307","00:01:07"
"Украина","Тернопольская область","Тернополь","129","68","0.11627906976744186","1.2248062015503876","00:01:27"
"Россия","Тверская область","Не определено","127","73","0.11811023622047244","1.5826771653543308","00:01:33"
"Китай","Не определено","Пекин","124","121","0.5725806451612904","1.0725806451612903","00:00:23"
"США","Штат Нью-Йорк","Нью-Йорк","124","100","0.31451612903225806","1.3951612903225807","00:01:12"
"Украина","Запорожская область","Мелитополь","124","86","0.1532258064516129","1.3387096774193548","00:00:43"
"Россия","Оренбургская область","Орск","123","100","0.15447154471544716","1.3170731707317074","00:01:00"
"Россия","Челябинская область","Копейск","123","45","0.08130081300813007","1.4308943089430894","00:01:26"
"Россия","Ульяновская область","Димитровград","122","103","0.11475409836065573","1.4836065573770492","00:01:17"
"Россия","Новосибирская область","Не определено","121","79","0.14049586776859505","1.3057851239669422","00:00:55"
"Россия","Республика Башкортостан","Салават","121","76","0.09090909090909091","1.8512396694214877","00:02:24"
"Киргизия","Не определено","Ош","119","109","0.21008403361344538","1.9915966386554622","00:00:43"
"Норвегия","Хордаланн","Берген","119","6","0.01680672268907563","1.4705882352941178","00:02:08"
"Россия","Москва и Московская область","Егорьевск","119","62","0.14285714285714285","1.2016806722689075","00:00:59"
"Россия","Саратовская область","Балаково","119","85","0.16806722689075632","1.2521008403361344","00:01:26"
"Беларусь","Брестская область","Не определено","118","78","0.16949152542372878","1.423728813559322","00:01:36"
"Казахстан","Костанайская область","Рудный","118","114","0.1440677966101695","1.5254237288135593","00:00:53"
"Россия","Москва и Московская область","Наро-Фоминск","118","91","0.11864406779661017","1.4152542372881356","00:01:15"
"Россия","Москва и Московская область","Руза","118","60","0.11016949152542371","2.135593220338983","00:04:41"
"Россия","Москва и Московская область","Ступино","118","98","0.11864406779661017","1.5593220338983051","00:02:31"
"Украина","Луганская область","Не определено","118","104","0.07627118644067797","1.9576271186440677","00:02:41"
