formalname_region,formalname_city,address,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,planned_demolition_date,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,alarm_document_date,year_alarm_document,date_alarm
Забайкальский,Чита,"край. Забайкальский, г. Чита, ст. Кадала, ул. Карпатская, д. 1",,Эксплуатируемый,1904,1904,,Многоквартирный дом,1,1,1,4,101,"95,4",5,,,Не имеется,,,70,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",188/10,24.06.2010,Имеется,64,24.04.2014,Имеется,Снос,,01.12.2023,,4,"95,2",4,01.03.2024,,,,,,,,28.04.2014,2014,110
Забайкальский,Чита,"край. Забайкальский, г. Чита, ст. Кадала, ул. Карпатская, д. 2",,Эксплуатируемый,1935,1935,,Многоквартирный дом,1,1,1,4,"178,9","178,8",0,,,Не имеется,,,,,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",109/10,16.02.2010,Имеется,141,24.04.2014,Имеется,Снос,,01.12.2021,,8,"178,8",4,01.03.2022,,,,,,,,28.04.2014,2014,79
Забайкальский,Чита,"край. Забайкальский, г. Чита, ст. Кадала, ул. Карпатская, д. 3",,Эксплуатируемый,,1936,,Многоквартирный дом,2,2,1,2,"112,9","100,4",,,,Не имеется,,,75,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",135/10,20.04.2010,Имеется,138,24.04.2014,Имеется,Снос,,01.12.2023,,6,"100,4",2,01.03.2024,,,,,,,,28.04.2014,2014,
Забайкальский,Чита,"край. Забайкальский, г. Чита, ст. Кадала, ул. Карпатская, д. 4",,Эксплуатируемый,1905,1905,,Многоквартирный дом,1,1,1,11,"329,4","312,9",0,0,,Не имеется,,,75,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",47/11,25.02.2011,Имеется,65,24.04.2014,Имеется,Снос,,01.12.2023,,6,"155,8",11,01.03.2024,,,,5,"157,1",,,28.04.2014,2014,109
Забайкальский,Чита,"край. Забайкальский, г. Чита, ст. Кадала, ул. Карпатская, д. 7",,Эксплуатируемый,1959,1959,,Многоквартирный дом,1,1,1,6,"181,8","181,8",0,0,,Не имеется,,,70,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",48/11,25.02.2011,Имеется,142,24.04.2014,Имеется,Снос,,01.12.2023,,6,"138,4",6,01.03.2024,,,,2,"43,4",,,28.04.2014,2014,55
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Калангуйская, д. 18",,Эксплуатируемый,1928,1928,,Многоквартирный дом,1,1,1,11,"299,3","299,2",,,,Не имеется,,,70,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",185/10,30.06.2010,Имеется,63,24.04.2014,Имеется,Снос,,01.12.2022,,8,"239,2",8,01.03.2023,,,,2,"59,7",,,28.04.2014,2014,86
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Карла Маркса, д. 5",,Эксплуатируемый,1934,1934,,Многоквартирный дом,2,2,2,18,"837,7","814,1",,,,Не заполнено,,,,,,,Физический износ,,144-р,Имеется,"ООО Агентство ""Оценка+""",100/17,05.12.2017,Имеется,10,25.01.2018,Имеется,Снос,,,,36,761,16,01.09.2025,,,,,,,,08.02.2018,2018,84
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Кирпичная, д. 32а",,Эксплуатируемый,1961,1961,,Многоквартирный дом,1,1,4,42,"442,8","442,7",0,,,Не имеется,,,,,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",151/10,13.05.2010,Имеется,67,24.04.2014,Имеется,Снос,,01.12.2024,,20,"304,3",20,01.03.2025,,,,,,,,28.04.2014,2014,53
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Кислородная, д. 9",21.01.2013,Эксплуатируемый,1958,1958,,Многоквартирный дом,2,2,2,56,"646,8","483,1",,,,Не заполнено,,,,,Не заполнено,Не заполнено,Физический износ,,999-р,Имеется,"ООО ""ЗабКСГ""",048/16,23.05.2016,Имеется,69,26.05.2016,Имеется,Снос,,01.12.2023,,19,"455,2",56,01.03.2024,,,,,,,,08.07.2016,2016,58
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Кислородная, д. 15",22.01.2013,Эксплуатируемый,1961,1961,,Многоквартирный дом,2,2,2,42,"345,9","345,8",,,,Не заполнено,,,,,Не заполнено,Не заполнено,Физический износ,,999-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",43/16,16.05.2016,Имеется,70,26.05.2016,Имеется,Снос,,01.12.2023,,13,"304,9",26,01.03.2024,,,,,,,,08.07.2016,2016,55
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Кислородная, д. 17",22.01.2013,Эксплуатируемый,1961,1961,,Многоквартирный дом,1,1,2,22,350,"341,4",,,,Не заполнено,,,,,Не заполнено,Не заполнено,Физический износ,,999-р,Имеется,"ООО ""ЗабКСГ""",049/16,23.05.2016,Имеется,71,26.05.2016,Имеется,Снос,,01.09.2025,,14,"341,4",21,01.12.2025,,,,,,,,08.07.2016,2016,55
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Комсомольская, д. 13",,Эксплуатируемый,1890,1890,,Многоквартирный дом,2,2,1,12,"173,2","173,1",,,,Не имеется,,,75,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",266/10,10.09.2010,Имеется,68,24.04.2014,Имеется,Снос,,01.12.2022,,2,"82,8",8,01.03.2023,,,,,,,,28.04.2014,2014,124
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Краснодонская, д. 1",20.11.2012,Эксплуатируемый,,1937,,Многоквартирный дом,2,2,2,24,"554,9","489,1",,,,Не заполнено,,,,,Не заполнено,Не заполнено,Физический износ,,94,Имеется,,,,Имеется,,,Имеется,Снос,,,,17,"420,5",24,01.01.2043,,,,3,"68,6",,,23.11.2017,2017,
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Краснодонская, д. 3",20.11.2012,Эксплуатируемый,,1937,,Многоквартирный дом,2,2,2,6,"532,5","527,5",,,,Не заполнено,,,,,Не заполнено,Не заполнено,Физический износ,,1511-р,Имеется,ОАО «Бюро проверки и разработки ПСД Забайкалстроя»,102/16,22.08.2016,Имеется,109,15.09.2016,Имеется,Снос,,01.09.2025,,11,"259,9",5,01.12.2025,,,,8,"220,7",,,29.09.2016,2016,
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Краснодонская, д. 4",19.11.2012,Эксплуатируемый,1937,1937,,Многоквартирный дом,2,2,2,19,"555,9","466,7",0,0,,Не имеется,,,75,24.04.2014,Не заполнено,Не заполнено,Физический износ,,663-р,Имеется,"ЗАО р ""НП Читагражданпроект""",б/н,01.04.2010,Имеется,71,24.04.2014,Имеется,Снос,,01.12.2021,,13,"348,3",12,01.03.2022,,,,,,,,28.04.2014,2014,77
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Краснодонская, д. 6",05.12.2012,Эксплуатируемый,1937,1937,,Многоквартирный дом,2,2,2,8,"557,3","464,2",0,,,Не имеется,,,75,24.04.2014,Не заполнено,Не заполнено,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",234/10,27.08.2010,Имеется,72,24.04.2014,Имеется,Снос,,01.12.2022,,14,"328,6",6,01.03.2023,,,,6,"130,9",,,28.04.2014,2014,77
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Краснодонская, д. 12",20.12.2012,Эксплуатируемый,1934,1934,,Многоквартирный дом,2,2,2,25,"549,2","460,1",0,0,,Не имеется,,,78,24.04.2014,Не заполнено,Не заполнено,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",132/10,19.04.2010,Имеется,70,24.04.2014,Имеется,Снос,,01.12.2021,,12,"279,9",17,01.03.2022,,,,,,,,28.04.2014,2014,80
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Куйбышева, д. 30",,Эксплуатируемый,1957,1958,,Многоквартирный дом,1,1,1,11,"115,7","115,6",0,0,,Не имеется,,,75,24.04.2014,,,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",45/11,21.03.2011,Имеется,74,24.04.2014,Имеется,Снос,,01.12.2024,,4,"115,6",11,01.03.2025,,,,,,,,28.04.2014,2014,57
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Курнатовского, д. 69",18.08.2010,Эксплуатируемый,1953,1953,,Многоквартирный дом,2,2,4,35,"612,3","475,1",,,1408,Не заполнено,,,,,Не заполнено,Не заполнено,Физический износ,,1101,Имеется,,,,Имеется,53,24.08.2017,Имеется,Снос,,,,23,"460,9",26,01.01.2043,,,,,,,,11.09.2017,2017,64
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Лазо, д. 27",12.09.2012,Эксплуатируемый,1938,1938,,Многоквартирный дом,2,2,2,40,517,"474,6",,,,Не имеется,,,75,24.04.2014,Не заполнено,Не заполнено,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",303/10,21.09.2010,Имеется,79,24.04.2014,Имеется,Снос,,01.12.2023,,17,"389,9",35,01.03.2024,1,"22,6",0,3,"62,1",,,28.04.2014,2014,76
Забайкальский,Чита,"край. Забайкальский, г. Чита, ул. Лазо, д. 29а",,Эксплуатируемый,1957,1957,,Многоквартирный дом,1,1,2,34,"520,7","520,6",,,,Не заполнено,,,,,,,Физический износ,,1473-р,Имеется,"ООО ""Лаборатория судебных строительных и автотехнических экспертиз - Эксперт плюс""",717/17,18.09.2017,Имеется,74,26.10.2017,Имеется,Снос,,,,21,"484,1",8,01.09.2030,,,,,,,,23.11.2017,2017,60
Забайкальский,Чита,"край. Забайкальский, г. Чита, пер. Лесотехнический, д. 3",27.12.2015,Эксплуатируемый,1960,1960,,Многоквартирный дом,2,2,1,13,"592,7","502,3",0,0,151,Не имеется,,,,,Деревянные,Иные,Физический износ,,663-р,Имеется,"ОАО ""Бюро проверки и разработки ПСД Забайкалстроя""",66/11,09.03.2011,Имеется,15,24.04.2014,Имеется,Снос,,01.12.2023,,23,"502,3",13,01.03.2024,,,,,,,,28.04.2014,2014,54
