"No.","Time","Source","Destination","Protocol","Length","Info"
"708","3.350325","172.16.0.8","64.13.134.52","TCP","58","36051  >  6547 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"709","3.350388","172.16.0.8","64.13.134.52","TCP","58","36051  >  2048 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"710","3.350452","172.16.0.8","64.13.134.52","TCP","58","36051  >  1031 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"711","3.350518","172.16.0.8","64.13.134.52","TCP","58","36051  >  3030 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"712","3.350582","172.16.0.8","64.13.134.52","TCP","58","36051  >  8099 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"713","3.350647","172.16.0.8","64.13.134.52","TCP","58","36051  >  8002 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"714","3.350711","172.16.0.8","64.13.134.52","TCP","58","36051  >  1301 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"715","3.350778","172.16.0.8","64.13.134.52","TCP","58","36051  >  749 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"716","3.350843","172.16.0.8","64.13.134.52","TCP","58","36051  >  9101 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"717","3.350907","172.16.0.8","64.13.134.52","TCP","58","36051  >  5810 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"718","3.350972","172.16.0.8","64.13.134.52","TCP","58","36051  >  5999 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"719","3.351036","172.16.0.8","64.13.134.52","TCP","58","36051  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"720","3.351106","172.16.0.8","64.13.134.52","TCP","58","36051  >  10004 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"721","3.351170","172.16.0.8","64.13.134.52","TCP","58","36051  >  7625 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"722","3.351235","172.16.0.8","64.13.134.52","TCP","58","36051  >  3905 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"723","3.351307","172.16.0.8","64.13.134.52","TCP","58","36050  >  1083 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"724","3.351371","172.16.0.8","64.13.134.52","TCP","58","36050  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"725","3.351437","172.16.0.8","64.13.134.52","TCP","58","36050  >  3390 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"726","3.351510","172.16.0.8","64.13.134.52","TCP","58","36050  >  1875 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"727","3.351583","172.16.0.8","64.13.134.52","TCP","58","36050  >  1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"728","3.351649","172.16.0.8","64.13.134.52","TCP","58","36050  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"729","3.351713","172.16.0.8","64.13.134.52","TCP","58","36050  >  10778 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"730","3.351782","172.16.0.8","64.13.134.52","TCP","58","36050  >  1718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"731","3.351846","172.16.0.8","64.13.134.52","TCP","58","36050  >  16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"732","3.351911","172.16.0.8","64.13.134.52","TCP","58","36050  >  125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"733","3.351976","172.16.0.8","64.13.134.52","TCP","58","36050  >  1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"734","3.352052","172.16.0.8","64.13.134.52","TCP","58","36050  >  1148 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"735","3.352108","172.16.0.8","64.13.134.52","TCP","58","36050  >  366 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"736","3.352160","172.16.0.8","64.13.134.52","TCP","58","36050  >  49165 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"737","3.352211","172.16.0.8","64.13.134.52","TCP","58","36050  >  1839 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"738","3.352263","172.16.0.8","64.13.134.52","TCP","58","36050  >  9943 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"739","3.352314","172.16.0.8","64.13.134.52","TCP","58","36050  >  2107 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"740","3.352365","172.16.0.8","64.13.134.52","TCP","58","36050  >  10617 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"741","3.356561","172.16.0.8","64.13.134.52","TCP","58","36050  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"742","3.356628","172.16.0.8","64.13.134.52","TCP","58","36050  >  10003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"743","3.356692","172.16.0.8","64.13.134.52","TCP","58","36050  >  1041 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"744","3.356757","172.16.0.8","64.13.134.52","TCP","58","36050  >  1042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"745","3.356821","172.16.0.8","64.13.134.52","TCP","58","36050  >  8082 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"746","3.356885","172.16.0.8","64.13.134.52","TCP","58","36050  >  1165 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"747","3.356950","172.16.0.8","64.13.134.52","TCP","58","36050  >  5405 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"748","3.357016","172.16.0.8","64.13.134.52","TCP","58","36050  >  5051 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"749","3.357080","172.16.0.8","64.13.134.52","TCP","58","36050  >  2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"750","3.357145","172.16.0.8","64.13.134.52","TCP","58","36050  >  2022 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"751","3.357210","172.16.0.8","64.13.134.52","TCP","58","36050  >  6510 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"752","3.357274","172.16.0.8","64.13.134.52","TCP","58","36050  >  9876 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"753","3.357342","172.16.0.8","64.13.134.52","TCP","58","36050  >  1072 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"754","3.357406","172.16.0.8","64.13.134.52","TCP","58","36050  >  5001 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"755","3.357470","172.16.0.8","64.13.134.52","TCP","58","36050  >  8181 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"756","3.357535","172.16.0.8","64.13.134.52","TCP","58","36050  >  301 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"757","3.357599","172.16.0.8","64.13.134.52","TCP","58","36050  >  1078 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"758","3.400364","172.16.0.8","64.13.134.52","TCP","58","36051  >  16016 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"759","3.400445","172.16.0.8","64.13.134.52","TCP","58","36051  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"760","3.400497","172.16.0.8","64.13.134.52","TCP","58","36051  >  8192 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"761","3.400551","172.16.0.8","64.13.134.52","TCP","58","36051  >  51493 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"762","3.400603","172.16.0.8","64.13.134.52","TCP","58","36051  >  42 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"763","3.400654","172.16.0.8","64.13.134.52","TCP","58","36051  >  30000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"764","3.400707","172.16.0.8","64.13.134.52","TCP","58","36051  >  4900 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"765","3.400759","172.16.0.8","64.13.134.52","TCP","58","36051  >  3995 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"766","3.400811","172.16.0.8","64.13.134.52","TCP","58","36051  >  1052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"767","3.400863","172.16.0.8","64.13.134.52","TCP","58","36051  >  1086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"768","3.400914","172.16.0.8","64.13.134.52","TCP","58","36051  >  3546 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"769","3.400966","172.16.0.8","64.13.134.52","TCP","58","36051  >  19842 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"770","3.401018","172.16.0.8","64.13.134.52","TCP","58","36051  >  19315 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"771","3.401070","172.16.0.8","64.13.134.52","TCP","58","36051  >  1218 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"772","3.401128","172.16.0.8","64.13.134.52","TCP","58","36050  >  109 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"773","3.401180","172.16.0.8","64.13.134.52","TCP","58","36050  >  1999 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"774","3.401231","172.16.0.8","64.13.134.52","TCP","58","36050  >  4125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"775","3.401283","172.16.0.8","64.13.134.52","TCP","58","36050  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"776","3.401336","172.16.0.8","64.13.134.52","TCP","58","36050  >  49163 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"777","3.401389","172.16.0.8","64.13.134.52","TCP","58","36050  >  1085 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"778","3.401441","172.16.0.8","64.13.134.52","TCP","58","36050  >  5922 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"779","3.401501","172.16.0.8","64.13.134.52","TCP","58","36050  >  32782 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"780","3.401559","172.16.0.8","64.13.134.52","TCP","58","36050  >  1079 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"781","3.401612","172.16.0.8","64.13.134.52","TCP","58","36050  >  1141 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"782","3.401666","172.16.0.8","64.13.134.52","TCP","58","36050  >  617 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"783","3.460388","172.16.0.8","64.13.134.52","TCP","58","36051  >  10617 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"784","3.460483","172.16.0.8","64.13.134.52","TCP","58","36051  >  2107 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"785","3.460548","172.16.0.8","64.13.134.52","TCP","58","36051  >  9943 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"786","3.460617","172.16.0.8","64.13.134.52","TCP","58","36051  >  1839 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"787","3.460681","172.16.0.8","64.13.134.52","TCP","58","36051  >  49165 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"788","3.460746","172.16.0.8","64.13.134.52","TCP","58","36051  >  366 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"789","3.460816","172.16.0.8","64.13.134.52","TCP","58","36051  >  1148 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"790","3.460881","172.16.0.8","64.13.134.52","TCP","58","36051  >  1658 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"791","3.460945","172.16.0.8","64.13.134.52","TCP","58","36051  >  125 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"792","3.461009","172.16.0.8","64.13.134.52","TCP","58","36051  >  16000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"793","3.461073","172.16.0.8","64.13.134.52","TCP","58","36051  >  1718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"794","3.461140","172.16.0.8","64.13.134.52","TCP","58","36051  >  10778 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"795","3.461204","172.16.0.8","64.13.134.52","TCP","58","36051  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"796","3.461268","172.16.0.8","64.13.134.52","TCP","58","36051  >  1199 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"797","3.461332","172.16.0.8","64.13.134.52","TCP","58","36051  >  1875 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"798","3.461397","172.16.0.8","64.13.134.52","TCP","58","36051  >  3390 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"799","3.461468","172.16.0.8","64.13.134.52","TCP","58","36051  >  8701 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"800","3.461559","172.16.0.8","64.13.134.52","TCP","58","36051  >  1083 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"801","3.461635","172.16.0.8","64.13.134.52","TCP","58","36050  >  32779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"802","3.461699","172.16.0.8","64.13.134.52","TCP","58","36050  >  49156 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"803","3.461768","172.16.0.8","64.13.134.52","TCP","58","36050  >  5510 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"804","3.461831","172.16.0.8","64.13.134.52","TCP","58","36050  >  5566 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"805","3.461895","172.16.0.8","64.13.134.52","TCP","58","36050  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"806","3.461959","172.16.0.8","64.13.134.52","TCP","58","36050  >  9485 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"807","3.462023","172.16.0.8","64.13.134.52","TCP","58","36050  >  3878 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"808","3.462087","172.16.0.8","64.13.134.52","TCP","58","36050  >  84 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"809","3.462154","172.16.0.8","64.13.134.52","TCP","58","36050  >  3801 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"810","3.462219","172.16.0.8","64.13.134.52","TCP","58","36050  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"811","3.462297","172.16.0.8","64.13.134.52","TCP","58","36050  >  49154 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"812","3.462364","172.16.0.8","64.13.134.52","TCP","58","36050  >  10010 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"813","3.462429","172.16.0.8","64.13.134.52","TCP","58","36050  >  5718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"814","3.462495","172.16.0.8","64.13.134.52","TCP","58","36050  >  3168 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"815","3.462559","172.16.0.8","64.13.134.52","TCP","58","36050  >  3006 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"816","3.466573","172.16.0.8","64.13.134.52","TCP","58","36051  >  1078 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"817","3.466637","172.16.0.8","64.13.134.52","TCP","58","36051  >  301 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"818","3.466701","172.16.0.8","64.13.134.52","TCP","58","36051  >  8181 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"819","3.466766","172.16.0.8","64.13.134.52","TCP","58","36051  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"820","3.466830","172.16.0.8","64.13.134.52","TCP","58","36051  >  1072 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"821","3.466895","172.16.0.8","64.13.134.52","TCP","58","36051  >  9876 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"822","3.466960","172.16.0.8","64.13.134.52","TCP","58","36051  >  6510 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"823","3.467027","172.16.0.8","64.13.134.52","TCP","58","36051  >  2022 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"824","3.467091","172.16.0.8","64.13.134.52","TCP","58","36051  >  2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"825","3.467231","172.16.0.8","64.13.134.52","TCP","58","36051  >  5051 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"826","3.467297","172.16.0.8","64.13.134.52","TCP","58","36051  >  5405 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"827","3.467364","172.16.0.8","64.13.134.52","TCP","58","36051  >  1165 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"828","3.467429","172.16.0.8","64.13.134.52","TCP","58","36051  >  8082 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"829","3.467494","172.16.0.8","64.13.134.52","TCP","58","36051  >  1042 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"830","3.467559","172.16.0.8","64.13.134.52","TCP","58","36051  >  1041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"831","3.467624","172.16.0.8","64.13.134.52","TCP","58","36051  >  10003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"832","3.467693","172.16.0.8","64.13.134.52","TCP","58","36051  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"833","3.510312","172.16.0.8","64.13.134.52","TCP","58","36051  >  617 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"834","3.510383","172.16.0.8","64.13.134.52","TCP","58","36051  >  1141 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"835","3.510448","172.16.0.8","64.13.134.52","TCP","58","36051  >  1079 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"836","3.510515","172.16.0.8","64.13.134.52","TCP","58","36051  >  32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"837","3.510579","172.16.0.8","64.13.134.52","TCP","58","36051  >  5922 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"838","3.510644","172.16.0.8","64.13.134.52","TCP","58","36051  >  1085 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"839","3.510709","172.16.0.8","64.13.134.52","TCP","58","36051  >  49163 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"840","3.510763","172.16.0.8","64.13.134.52","TCP","58","36051  >  12265 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"841","3.510817","172.16.0.8","64.13.134.52","TCP","58","36051  >  4125 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"842","3.510868","172.16.0.8","64.13.134.52","TCP","58","36051  >  1999 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"843","3.510920","172.16.0.8","64.13.134.52","TCP","58","36051  >  109 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"844","3.510992","172.16.0.8","64.13.134.52","TCP","58","36050  >  5280 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"845","3.511057","172.16.0.8","64.13.134.52","TCP","58","36050  >  1066 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"846","3.511120","172.16.0.8","64.13.134.52","TCP","58","36050  >  481 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"847","3.511193","172.16.0.8","64.13.134.52","TCP","58","36050  >  5901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"848","3.511259","172.16.0.8","64.13.134.52","TCP","58","36050  >  8042 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"849","3.511328","172.16.0.8","64.13.134.52","TCP","58","36050  >  2967 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"850","3.511392","172.16.0.8","64.13.134.52","TCP","58","36050  >  4 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"851","3.511456","172.16.0.8","64.13.134.52","TCP","58","36050  >  1082 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"852","3.511615","172.16.0.8","64.13.134.52","TCP","58","36050  >  1521 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"853","3.511678","172.16.0.8","64.13.134.52","TCP","58","36050  >  2100 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"854","3.511743","172.16.0.8","64.13.134.52","TCP","58","36050  >  1001 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"855","3.511808","172.16.0.8","64.13.134.52","TCP","58","36050  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"856","3.511872","172.16.0.8","64.13.134.52","TCP","58","36050  >  1914 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"857","3.511937","172.16.0.8","64.13.134.52","TCP","58","36050  >  7937 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"858","3.570350","172.16.0.8","64.13.134.52","TCP","58","36051  >  3006 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"859","3.570429","172.16.0.8","64.13.134.52","TCP","58","36051  >  3168 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"860","3.570494","172.16.0.8","64.13.134.52","TCP","58","36051  >  5718 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"861","3.570559","172.16.0.8","64.13.134.52","TCP","58","36051  >  10010 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"862","3.570623","172.16.0.8","64.13.134.52","TCP","58","36051  >  49154 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"863","3.570688","172.16.0.8","64.13.134.52","TCP","58","36051  >  17988 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"864","3.570755","172.16.0.8","64.13.134.52","TCP","58","36051  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"865","3.570820","172.16.0.8","64.13.134.52","TCP","58","36051  >  84 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"866","3.570885","172.16.0.8","64.13.134.52","TCP","58","36051  >  3878 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"867","3.570950","172.16.0.8","64.13.134.52","TCP","58","36051  >  9485 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"868","3.571014","172.16.0.8","64.13.134.52","TCP","58","36051  >  9999 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"869","3.571084","172.16.0.8","64.13.134.52","TCP","58","36051  >  5566 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"870","3.571148","172.16.0.8","64.13.134.52","TCP","58","36051  >  5510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"871","3.571213","172.16.0.8","64.13.134.52","TCP","58","36051  >  49156 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"872","3.571277","172.16.0.8","64.13.134.52","TCP","58","36051  >  32779 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"873","3.571350","172.16.0.8","64.13.134.52","TCP","58","36050  >  1029 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"874","3.571420","172.16.0.8","64.13.134.52","TCP","58","36050  >  1864 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"875","3.571498","172.16.0.8","64.13.134.52","TCP","58","36050  >  901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"876","3.571570","172.16.0.8","64.13.134.52","TCP","58","36050  >  981 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"877","3.571637","172.16.0.8","64.13.134.52","TCP","58","36050  >  5560 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"878","3.571702","172.16.0.8","64.13.134.52","TCP","58","36050  >  3007 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"879","3.571769","172.16.0.8","64.13.134.52","TCP","58","36050  >  1119 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"880","3.571834","172.16.0.8","64.13.134.52","TCP","58","36050  >  55555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"881","3.571899","172.16.0.8","64.13.134.52","TCP","58","36050  >  3766 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"882","3.571963","172.16.0.8","64.13.134.52","TCP","58","36050  >  1600 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"883","3.572028","172.16.0.8","64.13.134.52","TCP","58","36050  >  1192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"884","3.572100","172.16.0.8","64.13.134.52","TCP","58","36050  >  12174 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"885","3.572164","172.16.0.8","64.13.134.52","TCP","58","36050  >  11110 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"886","3.572229","172.16.0.8","64.13.134.52","TCP","58","36050  >  15002 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"887","3.572294","172.16.0.8","64.13.134.52","TCP","58","36050  >  12345 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"888","3.572359","172.16.0.8","64.13.134.52","TCP","58","36050  >  9968 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"889","3.572430","172.16.0.8","64.13.134.52","TCP","58","36050  >  1974 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"890","3.572495","172.16.0.8","64.13.134.52","TCP","58","36050  >  9900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"891","3.576590","172.16.0.8","64.13.134.52","TCP","58","36050  >  1164 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"892","3.576671","172.16.0.8","64.13.134.52","TCP","58","36050  >  898 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"893","3.576737","172.16.0.8","64.13.134.52","TCP","58","36050  >  6881 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"894","3.576801","172.16.0.8","64.13.134.52","TCP","58","36050  >  34571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"895","3.576866","172.16.0.8","64.13.134.52","TCP","58","36050  >  500 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"896","3.576930","172.16.0.8","64.13.134.52","TCP","58","36050  >  5120 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"897","3.576996","172.16.0.8","64.13.134.52","TCP","58","36050  >  18040 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"898","3.577061","172.16.0.8","64.13.134.52","TCP","58","36050  >  5060 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"899","3.577125","172.16.0.8","64.13.134.52","TCP","58","36050  >  3659 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"900","3.577190","172.16.0.8","64.13.134.52","TCP","58","36050  >  1051 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"901","3.577255","172.16.0.8","64.13.134.52","TCP","58","36050  >  545 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"902","3.577311","172.16.0.8","64.13.134.52","TCP","58","36050  >  2004 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"903","3.577375","172.16.0.8","64.13.134.52","TCP","58","36050  >  1002 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"904","3.577439","172.16.0.8","64.13.134.52","TCP","58","36050  >  2601 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"905","3.577504","172.16.0.8","64.13.134.52","TCP","58","36050  >  1093 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"906","3.577569","172.16.0.8","64.13.134.52","TCP","58","36050  >  5989 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"907","3.577633","172.16.0.8","64.13.134.52","TCP","58","36050  >  4550 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"908","3.620328","172.16.0.8","64.13.134.52","TCP","58","36051  >  7937 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"909","3.620396","172.16.0.8","64.13.134.52","TCP","58","36051  >  1914 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"910","3.620463","172.16.0.8","64.13.134.52","TCP","58","36051  >  8090 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"911","3.620528","172.16.0.8","64.13.134.52","TCP","58","36051  >  1001 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"912","3.620593","172.16.0.8","64.13.134.52","TCP","58","36051  >  2100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
